Virus:gi|971758890|ref|NC_028945.1|	Sinorhizobium phage phiN3
Virus:gi|363540913|ref|NC_016437.1|	South polar skua adenovirus-1
Virus:gi|1189488900|ref|NC_034445.1|	Skunk amdoparvovirus strain SK-23
Virus:gi|918020092|ref|NC_027708.1|	Skunk adenovirus PB1
Virus:gi|1070062700|ref|NC_031038.1|	Skunkpox virus strain WA
Virus:gi|296005646|ref|NC_014137.1|	Slow bee paralysis virus
Virus:gi|731978912|ref|NC_025891.1|	Slow loris parvovirus 1 strain Buddha_08
Virus:gi|66391749|ref|NC_007013.1|	Small anellovirus 1
Virus:gi|66391753|ref|NC_007014.1|	Small anellovirus 2
Virus:gi|675510812|ref|NC_024777.1|	Small begomovirus-associated satellite isolate Sa19-S1
Virus:gi|71037362|ref|NC_006383.2|	Peste des petits ruminants virus complete genome
Virus:gi|160700552|ref|NC_009989.1|	Snake adenovirus
Virus:gi|9633477|ref|NC_000903.1|	Snakehead rhabdovirus complete genome
Virus:gi|9628892|ref|NC_001724.1|	Snakehead retrovirus
Virus:gi|89885981|ref|NC_007902.1|	Sodalis phage phiSG1
Virus:gi|273810554|ref|NC_013600.1|	Sodalis phage SO-1
Virus:gi|9635246|ref|NC_002330.1|	Soil-borne cereal mosaic virus RNA 2
Virus:gi|9635440|ref|NC_002351.1|	Soil-borne cereal mosaic virus RNA1 complete genome
Virus:gi|9632353|ref|NC_002041.1|	Soil-borne wheat mosaic virus RNA1
Virus:gi|9632357|ref|NC_002042.1|	Soil-borne wheat mosaic virus RNA2
Virus:gi|765702601|ref|NC_026624.1|	Sokoluk virus strain LEIV-400K
Virus:gi|655454945|ref|NC_024304.1|	Solanum mosaic Bolivia virus segment DNA-A
Virus:gi|655454951|ref|NC_024305.1|	Solanum mosaic Bolivia virus segment DNA-B
Virus:gi|20806076|ref|NC_003850.1|	Solanum nodiflorum mottle virus satellite RNA
Virus:gi|1147809699|ref|NC_033706.1|	Solanum nodiflorum mottle virus culture-collection ATCC:PV-491
Virus:gi|56693045|ref|NC_006559.1|	Solenopsis invicta virus 1
Virus:gi|148727234|ref|NC_009544.1|	Solenopsis invicta virus 2
Virus:gi|226377830|ref|NC_012531.1|	Solenopsis invicta virus 3
Virus:gi|1236513333|ref|NC_035455.1|	Solenopsis invicta virus 4 isolate Gainesville-Sin
Virus:gi|1250175381|ref|NC_001615.3|	Sonchus yellow net virus complete genome
Virus:gi|1063296211|ref|NC_030875.1|	Sophora japonica powdery mildew-associated partitivirus isolate HBJZ1510 segment RNA1 putative RNA-dependent RNA polymerase gene
Virus:gi|1063296213|ref|NC_030876.1|	Sophora japonica powdery mildew-associated partitivirus isolate HBJZ1510 segment RNA2 putative coat protein gene
Virus:gi|21427637|ref|NC_004014.1|	Sorghum chlorotic spot virus RNA 1
Virus:gi|21427641|ref|NC_004015.1|	Sorghum chlorotic spot virus RNA 2
Virus:gi|21449930|ref|NC_004035.1|	Sorghum mosaic virus
Virus:gi|700074578|ref|NC_025343.1|	Sosuga virus isolate 2012
Virus:gi|20522146|ref|NC_003803.1|	South African cassava mosaic virus DNA A
Virus:gi|20522153|ref|NC_003804.1|	South African cassava mosaic virus DNA B
Virus:gi|449265397|ref|NC_004060.2|	Southern bean mosaic virus isolate Sao Paulo
Virus:gi|451460283|ref|NC_001625.2|	Southern cowpea mosaic virus
Virus:gi|380034914|ref|NC_016960.1|	Southern elephant seal virus
Virus:gi|312274959|ref|NC_014708.1|	Southern rice black-streaked dwarf virus segment 5
Virus:gi|312274957|ref|NC_014709.1|	Southern rice black-streaked dwarf virus segment 6
Virus:gi|312274952|ref|NC_014710.1|	Southern rice black-streaked dwarf virus segment 7
Virus:gi|312274955|ref|NC_014711.1|	Southern rice black-streaked dwarf virus segment 8
Virus:gi|312274949|ref|NC_014712.1|	Southern rice black-streaked dwarf virus segment 9
Virus:gi|312274947|ref|NC_014713.1|	Southern rice black-streaked dwarf virus segment 10
Virus:gi|312274945|ref|NC_014714.1|	Southern rice black-streaked dwarf virus segment 1
Virus:gi|312274943|ref|NC_014715.1|	Southern rice black-streaked dwarf virus segment 2
Virus:gi|312274941|ref|NC_014716.1|	Southern rice black-streaked dwarf virus segment 3
Virus:gi|312274939|ref|NC_014717.1|	Southern rice black-streaked dwarf virus segment 4
Virus:gi|213496074|ref|NC_011591.1|	Southern tomato virus
Virus:gi|691326822|ref|NC_025113.1|	Southwest baboon virus 1 isolate SWBV_16986_11/4/2013
Virus:gi|197914881|ref|NC_011187.1|	Rubus chlorotic mottle virus
Virus:gi|296040240|ref|NC_014141.1|	Soybean chlorotic blotch virus DNA A
Virus:gi|296040248|ref|NC_014142.1|	Soybean chlorotic blotch virus DNA B
Virus:gi|11344952|ref|NC_001739.2|	Soybean chlorotic mottle virus
Virus:gi|401829590|ref|NC_018456.1|	Soybean chlorotic spot virus DNA-B
Virus:gi|401829593|ref|NC_018457.1|	Soybean chlorotic spot virus DNA-A
Virus:gi|18249855|ref|NC_003357.1|	Soybean crinkle leaf virus
Virus:gi|674269312|ref|NC_024702.1|	Soybean cyst nematode midway virus N-protein
Virus:gi|635260758|ref|NC_024077.1|	Soybean cyst nematode virus 5 strain ScV5 polyprotein gene
Virus:gi|15150434|ref|NC_003056.1|	Soybean dwarf virus
Virus:gi|1125812059|ref|NC_032270.1|	Soybean latent spherical virus isolate ND1 segment RNA1
Virus:gi|1125812061|ref|NC_032271.1|	Soybean latent spherical virus isolate ND1 segment RNA2
Virus:gi|954268098|ref|NC_028460.1|	Soybean leaf-associated gemycircularvirus 1 strain SlaGemV1-1
Virus:gi|296011096|ref|NC_014140.1|	Soybean mild mottle virus
Virus:gi|12018225|ref|NC_002634.1|	Soybean mosaic virus
Virus:gi|402502230|ref|NC_018505.1|	Soybean mild mottle pararetrovirus
Virus:gi|347762083|ref|NC_016033.1|	Soybean yellow common mosaic virus
Virus:gi|216905810|ref|NC_011643.1|	Soybean yellow mottle mosaic virus
Virus:gi|918020123|ref|NC_027709.1|	Spanish goat encephalitis virus isolate AstGoatIREC2011
Virus:gi|383081743|ref|NC_016992.1|	Sparrow coronavirus HKU17
Virus:gi|1060285471|ref|NC_030839.1|	Sparus aurata papillomavirus 1
Virus:gi|1060285465|ref|NC_030838.1|	Sparus aurata polyomavirus 1
Virus:gi|9630960|ref|NC_001963.1|	Sphaeropsis sapinea RNA virus 1
Virus:gi|9630963|ref|NC_001964.1|	Sphaeropsis sapinea RNA virus 2
Virus:gi|1135077328|ref|NC_033464.1|	Spheniscid herpesvirus 2 isolate lib01004 genome assembly
Virus:gi|435844510|ref|NC_019521.1|	Sphingomonas phage PAU
Virus:gi|148734567|ref|NC_009545.1|	Spilanthes yellow vein virus DNA-A
Virus:gi|1207372392|ref|NC_035070.1|	Spinach amalgavirus 1 isolate SRP059420 fusion protein and putative coat protein genes
Virus:gi|1147809906|ref|NC_033770.1|	Spinach cryptic virus 1 isolate SRR1766311 RNA-dependent RNA polymerase (RdRp) gene
Virus:gi|1147809908|ref|NC_033771.1|	Spinach cryptic virus 1 isolate SRR1766311 coat protein (CP) gene
Virus:gi|322840368|ref|NC_015051.1|	Spinach curly top Arizona virus
Virus:gi|20522134|ref|NC_003808.1|	Spinach latent virus putative replicase gene
Virus:gi|20522136|ref|NC_003809.1|	Spinach latent virus putative polymerase and putative 2b protein genes
Virus:gi|20522139|ref|NC_003810.1|	Spinach latent virus putative movement protein and putative coat protein genes
Virus:gi|310288304|ref|NC_014631.1|	Spinach severe curly top virus
Virus:gi|565648329|ref|NC_023023.1|	Spinach yellow vein Sikar virus clone AS22
Virus:gi|20514675|ref|NC_003793.1|	Spiroplasma phage 1-C74
Virus:gi|9626109|ref|NC_001365.1|	Spiroplasma phage 1-R8A2B
Virus:gi|160688402|ref|NC_009987.1|	Spiroplasma kunkelii virus SkV1_CR2-3x
Virus:gi|19387568|ref|NC_003438.1|	Spiroplasma phage 4
Virus:gi|45597171|ref|NC_001270.2|	Spiroplasma phage SVTS2
Virus:gi|375294199|ref|NC_016874.1|	Spissistilus festinus reovirus segment 2
Virus:gi|375298197|ref|NC_016875.1|	Spissistilus festinus reovirus segment 4
Virus:gi|375298199|ref|NC_016876.1|	Spissistilus festinus reovirus segment 6
Virus:gi|375298260|ref|NC_016877.1|	Spissistilus festinus reovirus segment 8
Virus:gi|375298262|ref|NC_016878.1|	Spissistilus festinus reovirus segment 10
Virus:gi|375298264|ref|NC_016879.1|	Spissistilus festinus reovirus segment 1
Virus:gi|375298266|ref|NC_016880.1|	Spissistilus festinus reovirus segment 3
Virus:gi|375298268|ref|NC_016881.1|	Spissistilus festinus reovirus segment 5
Virus:gi|375298270|ref|NC_016882.1|	Spissistilus festinus reovirus segment 7
Virus:gi|375298272|ref|NC_016883.1|	Spissistilus festinus reovirus segment 9
Virus:gi|302317586|ref|NC_014359.1|	Spissistilus festinus virus 1
Virus:gi|9626955|ref|NC_001500.1|	Spleen focus-forming virus
Virus:gi|357580071|ref|NC_016405.1|	Spodoptera exigua iflavirus 1
Virus:gi|591398028|ref|NC_023676.1|	Spodoptera exigua iflavirus 2 isolate Korean
Virus:gi|9634221|ref|NC_002169.1|	Spodoptera exigua nucleopolyhedrovirus complete genome
Virus:gi|115298502|ref|NC_008361.1|	Spodoptera frugiperda ascovirus 1a complete genome
Virus:gi|761719522|ref|NC_026511.1|	Spodoptera frugiperda Betabaculovirus isolate VG008
Virus:gi|294768538|ref|NC_009011.2|	Spodoptera frugiperda MNPV virus
Virus:gi|700895621|ref|NC_025382.1|	Spodoptera frugiperda rhabdovirus isolate Sf
Virus:gi|148368821|ref|NC_009503.1|	Spodoptera litura granulovirus
Virus:gi|215401395|ref|NC_011616.1|	Spodoptera litura nucleopolyhedrovirus II
Virus:gi|15617474|ref|NC_003102.1|	Spodoptera litura NPV
Virus:gi|985773006|ref|NC_029055.1|	Spondweni virus
Virus:gi|404184272|ref|NC_018577.1|	Sporobolus striate mosaic virus 1
Virus:gi|404184289|ref|NC_018578.1|	Sporobolus striate mosaic virus 2
Virus:gi|22550377|ref|NC_004120.1|	Spring beauty latent virus RNA 1
Virus:gi|22550379|ref|NC_004121.1|	Spring beauty latent virus RNA 2
Virus:gi|22550381|ref|NC_004122.1|	Spring beauty latent virus RNA 3
Virus:gi|51555744|ref|NC_006148.1|	Snake parvovirus 1
Virus:gi|1215835609|ref|NC_035215.1|	Squash chlorotic leaf spot virus
Virus:gi|1215835630|ref|NC_035221.1|	Squash chlorotic leaf spot virus
Virus:gi|72537512|ref|NC_007338.1|	Squash leaf curl China virus - [B] DNA B
Virus:gi|72537515|ref|NC_007339.1|	Squash leaf curl China virus - [B] DNA-A
Virus:gi|46359760|ref|NC_005845.1|	Squash leaf curl Philippines virus segment A
Virus:gi|46359766|ref|NC_005846.1|	Squash leaf curl Philippines virus segment B
Virus:gi|9630691|ref|NC_001936.1|	Squash leaf curl virus A component DNA
Virus:gi|9630696|ref|NC_001937.1|	Squash leaf curl virus B component DNA
Virus:gi|29294545|ref|NC_004651.1|	Squash leaf curl Yunnan virus
Virus:gi|29251560|ref|NC_004645.1|	Squash mild leaf curl virus-[Imperial Valley] DNA A
Virus:gi|29251565|ref|NC_004646.1|	Squash mild leaf curl virus-[Imperial Valley] DNA B
Virus:gi|20522113|ref|NC_003799.1|	Squash mosaic virus RNA 1
Virus:gi|20522115|ref|NC_003800.1|	Squash mosaic virus RNA 2
Virus:gi|170778501|ref|NC_010521.1|	Squash vein yellowing virus
Virus:gi|20806021|ref|NC_003860.1|	Squash yellow mild mottle virus DNA B
Virus:gi|20806024|ref|NC_003865.1|	Melon chlorotic leaf curl virus DNA A
Virus:gi|1215835541|ref|NC_035207.1|	Squirrel adenovirus 1 strain DE/2013/Sciurus vulgaris/2013Pa405-00252
Virus:gi|896684349|ref|NC_027530.1|	Cyclovirus TsCyV-1_JP-NUBS-2014 genes for capsid protein
Virus:gi|9627014|ref|NC_001514.1|	Squirrel monkey retrovirus - HLB
Virus:gi|1241824453|ref|NC_035797.1|	UNVERIFIED: Squirrelpox virus Berlin_2015
Virus:gi|571797926|ref|NC_022563.1|	Squirrel poxvirus strain Red squirrel UK complete genome
Virus:gi|20806048|ref|NC_003861.1|	Sri Lankan cassava mosaic virus-[Colombo] DNA-A
Virus:gi|20806055|ref|NC_003862.1|	Sri Lankan cassava mosaic virus-[Colombo] DNA-B
Virus:gi|1192699318|ref|NC_034542.1|	Sripur virus nucleoprotein
Virus:gi|22128020|ref|NC_004091.1|	Stachytarpheta leaf curl virus
Virus:gi|971742259|ref|NC_028775.1|	Staphylococcus phage 23MRA
Virus:gi|66395450|ref|NC_007051.1|	Staphylococcus phage 2638A
Virus:gi|971755460|ref|NC_028917.1|	Staphylococcus phage 3MRA
Virus:gi|66395187|ref|NC_007046.1|	Staphylococcus phage 66
Virus:gi|985759046|ref|NC_029080.1|	Staphylococcus phage 812
Virus:gi|971749870|ref|NC_028859.1|	Staphylococcus phage B166
Virus:gi|971755286|ref|NC_028915.1|	Staphylococcus phage B236
Virus:gi|1070100071|ref|NC_031046.1|	Staphylococcus phage BP39
Virus:gi|1070619425|ref|NC_031241.1|	Staphylococcus phage CNPx
Virus:gi|658608029|ref|NC_024391.1|	Staphylococcus phage DW2
Virus:gi|589892962|ref|NC_023550.1|	Staphylococcus phage GRCS
Virus:gi|971766686|ref|NC_029025.1|	Staphylococcus phage IME-SA4
Virus:gi|538397808|ref|NC_021773.2|	Staphylococcus phage JS01
Virus:gi|29565743|ref|NC_004679.1|	Staphylococcus phage phiP68
Virus:gi|257136356|ref|NC_013195.1|	Staphylococcus phage P954
Virus:gi|209363552|ref|NC_011344.1|	Staphylococcus phage phi2958PVL
Virus:gi|431810244|ref|NC_019921.1|	Staphylococcus phage phi5967PVL DNA
Virus:gi|448244641|ref|NC_020199.1|	Staphylococcus phage phi7401PVL DNA
Virus:gi|744692776|ref|NC_026016.1|	Staphylococcus phage phiBU01
Virus:gi|966198842|ref|NC_028669.1|	Staphylococcus phage phiJB
Virus:gi|118725053|ref|NC_008617.1|	Staphylococcus phage phiNM3
Virus:gi|118430724|ref|NC_008583.1|	Staphylococcus phage phiNM1
Virus:gi|239507361|ref|NC_012784.1|	Staphylococcus phage phiPVL-CN125
Virus:gi|560185957|ref|NC_022914.1|	Staphylococcus phage phiRS7
Virus:gi|725915949|ref|NC_025460.1|	Staphylococcus phage phiSa119
Virus:gi|66395164|ref|NC_007045.1|	Staphylococcus phage PT1028
Virus:gi|9635165|ref|NC_002321.1|	Staphylococcus phage PVL proviral DNA
Virus:gi|66395965|ref|NC_007058.1|	Staphylococcus phage ROSA
Virus:gi|371671319|ref|NC_016565.1|	Staphylococcus phage S24-1
Virus:gi|526178036|ref|NC_021801.1|	Staphylococcus phage SA12
Virus:gi|526244872|ref|NC_021863.1|	Staphylococcus phage SA13
Virus:gi|937456792|ref|NC_027991.1|	Staphylococcus phage SA1
Virus:gi|971765337|ref|NC_029010.1|	Staphylococcus phage SA97
Virus:gi|157738587|ref|NC_009875.1|	Staphylococcus phage SAP-2
Virus:gi|564292828|ref|NC_023009.1|	Staphylococcus phage Sb-1
Virus:gi|1070096627|ref|NC_031008.1|	Staphylococcus phage SLPW
Virus:gi|422935796|ref|NC_019513.1|	Staphylococcus phage SMSAP5
Virus:gi|399498862|ref|NC_018277.1|	Staphylococcus phage SpaA1
Virus:gi|985761090|ref|NC_029119.1|	Staphylococcus phage SPbeta-like
Virus:gi|509140090|ref|NC_021326.1|	Staphylococcus phage StauST398-1
Virus:gi|509139878|ref|NC_021323.1|	Staphylococcus phage StauST398-2
Virus:gi|509140939|ref|NC_021332.1|	Staphylococcus phage StauST398-3
Virus:gi|588498242|ref|NC_023499.1|	Staphylococcus phage StauST398-4
Virus:gi|588498308|ref|NC_023500.1|	Staphylococcus phage StauST398-5
Virus:gi|939535479|ref|NC_020490.2|	Staphylococcus phage StB12
Virus:gi|971746468|ref|NC_028821.1|	Staphylococcus phage StB20-like
Virus:gi|431809730|ref|NC_019915.1|	Staphylococcus phage StB20
Virus:gi|431809676|ref|NC_019914.1|	Staphylococcus phage StB27
Virus:gi|388570316|ref|NC_017968.1|	Staphylococcus phage TEM123
Virus:gi|939535431|ref|NC_009761.3|	Staphylococcus phage tp310-1
Virus:gi|939489505|ref|NC_009762.3|	Staphylococcus phage tp310-2
Virus:gi|939535432|ref|NC_009763.3|	Staphylococcus phage tp310-3
Virus:gi|971750132|ref|NC_028862.1|	Staphylococcus phage vB_SauS_phi2
Virus:gi|557308055|ref|NC_022758.1|	Staphylococcus phage YMC/09/04/R1988
Virus:gi|9635677|ref|NC_002486.1|	Staphylococcus prophage phiPV83
Virus:gi|119443652|ref|NC_008689.1|	Staphylococcus phage phiPVL108
Virus:gi|29028563|ref|NC_004615.1|	Staphylococcus phage 11
Virus:gi|29028667|ref|NC_004617.1|	Staphylococcus prophage phi 13
Virus:gi|66395215|ref|NC_007047.1|	Staphylococcus phage 187
Virus:gi|66396191|ref|NC_007061.1|	Staphylococcus phage 29
Virus:gi|66395729|ref|NC_007055.1|	Staphylococcus phage 37
Virus:gi|66395588|ref|NC_007053.1|	Staphylococcus phage 3A
Virus:gi|66395508|ref|NC_007052.1|	Staphylococcus phage 42e
Virus:gi|29565721|ref|NC_004678.1|	Staphylococcus phage 44AHJD
Virus:gi|66395656|ref|NC_007054.1|	Staphylococcus phage 47
Virus:gi|66396267|ref|NC_007062.1|	Staphylococcus phage 52A
Virus:gi|66395370|ref|NC_007049.1|	Staphylococcus phage 53
Virus:gi|66396113|ref|NC_007060.1|	Staphylococcus phage 55
Virus:gi|66395293|ref|NC_007048.1|	Staphylococcus phage 69
Virus:gi|66396040|ref|NC_007059.1|	Staphylococcus phage 71
Virus:gi|41189515|ref|NC_005356.1|	Staphylococcus phage 77
Virus:gi|148717842|ref|NC_009526.1|	Staphylococcus phage 80alpha
Virus:gi|1044672731|ref|NC_030652.1|	Staphylococcus phage 80
Virus:gi|66394870|ref|NC_007050.1|	Staphylococcus phage 85
Virus:gi|66396333|ref|NC_007063.1|	Staphylococcus phage 88
Virus:gi|66396406|ref|NC_007064.1|	Staphylococcus phage 92
Virus:gi|66395885|ref|NC_007057.1|	Staphylococcus phage 96
Virus:gi|119953678|ref|NC_008722.1|	Staphylococcus phage CNPH82
Virus:gi|66395807|ref|NC_007056.1|	Staphylococcus phage EW
Virus:gi|418487912|ref|NC_019448.1|	Staphylococcus phage GH15
Virus:gi|66394949|ref|NC_007066.1|	Staphylococcus phage G1
Virus:gi|725948879|ref|NC_025417.1|	Staphylococcus phage Team1
Virus:gi|215401108|ref|NC_011612.1|	Staphylococcus phage phiSauS-IPLA35
Virus:gi|399528895|ref|NC_018281.1|	Staphylococcus phage vB_SepiS-phiIPLA5
Virus:gi|399529119|ref|NC_018284.1|	Staphylococcus phage vB_SepiS-phiIPLA7
Virus:gi|215401171|ref|NC_011614.1|	Staphylococcus phage phiSauS-IPLA88
Virus:gi|971761109|ref|NC_028962.1|	Staphylococcus phage phiIPLA-C1C
Virus:gi|428782997|ref|NC_019726.1|	Staphylococcus phage JD007
Virus:gi|657184119|ref|NC_005880.2|	Staphylococcus phage K
Virus:gi|725948655|ref|NC_025416.1|	Staphylococcus phage MCE-2014
Virus:gi|712912451|ref|NC_025426.1|	Staphylococcus phage P108
Virus:gi|119967833|ref|NC_008723.1|	Staphylococcus phage PH15
Virus:gi|29028617|ref|NC_004616.1|	Staphylococcus prophage phi 12
Virus:gi|122891714|ref|NC_008798.1|	Staphylococcus phage phiETA2
Virus:gi|122891784|ref|NC_008799.1|	Staphylococcus phage phiETA3
Virus:gi|17426228|ref|NC_003288.1|	Staphylococcus phage phiETA
Virus:gi|162290107|ref|NC_010147.1|	Staphylococcus phage phiMR11
Virus:gi|189427122|ref|NC_010808.1|	Staphylococcus phage phiMR25
Virus:gi|971755109|ref|NC_028913.1|	Staphylococcus aureus phage phiNM2
Virus:gi|971750261|ref|NC_028864.1|	Staphylococcus aureus phage phiNM4
Virus:gi|47073736|ref|NC_002661.2|	Staphylococcus phage phiSLT
Virus:gi|472437772|ref|NC_020877.1|	Staphylococcus phage vB_SauM_Romulus
Virus:gi|530787450|ref|NC_022090.1|	Staphylococcus phage vB_SauM_Remus
Virus:gi|971741276|ref|NC_028765.1|	Staphylococcus phage phiIPLA-RODI
Virus:gi|561133277|ref|NC_022920.1|	Staphylococcus phage S25-3 DNA
Virus:gi|561133064|ref|NC_022918.1|	Staphylococcus phage S25-4 DNA
Virus:gi|422935575|ref|NC_019511.1|	Staphylococcus phage SA11
Virus:gi|589286664|ref|NC_023573.1|	Staphylococcus phage phiSA012 DNA
Virus:gi|304443238|ref|NC_014460.1|	Staphylococcus phage SAP-26
Virus:gi|589891425|ref|NC_023582.1|	Staphylococcus phage vB_SepS_SEP9
Virus:gi|658310315|ref|NC_024355.1|	Staphylococcus phage 6ec
Virus:gi|1068512036|ref|NC_030933.1|	Staphylococcus phage Stau2
Virus:gi|66391255|ref|NC_007021.1|	Staphylococcus phage Twort
Virus:gi|66394670|ref|NC_007065.1|	Staphylococcus phage X2
Virus:gi|727071858|ref|NC_025730.1|	Faecal-associated gemycircularvirus 10
Virus:gi|96980764|ref|NC_008033.1|	Starling circovirus
Virus:gi|194268060|ref|NC_011050.1|	Steller sea lion vesivirus
Virus:gi|414090084|ref|NC_019416.1|	Stenotrophomonas phage IME15
Virus:gi|363542401|ref|NC_015586.1|	Stenotrophomonas phage phiSHP2
Virus:gi|213163898|ref|NC_011589.1|	Stenotrophomonas phage S1
Virus:gi|589891988|ref|NC_023588.1|	Stenotrophomonas phage Smp131
Virus:gi|971766223|ref|NC_029019.1|	Stenotrophomonas phage vB_SmaS-DLP_2
Virus:gi|971764472|ref|NC_029000.1|	Stenotrophomonas phage IME13
Virus:gi|170783404|ref|NC_010429.1|	Stenotrophomonas phage PSH1
Virus:gi|514361131|ref|NC_021569.1|	Stenotrophomonas phage phiSMA7 proviral complete genome
Virus:gi|70727678|ref|NC_007189.1|	Stenotrophomonas phage phiSMA9
Virus:gi|115304324|ref|NC_008366.1|	Strawberry chlorotic fleck associated virus
Virus:gi|20806077|ref|NC_003848.1|	Strawberry latent ringspot virus satellite RNA
Virus:gi|62398852|ref|NC_006964.1|	Strawberry latent ringspot virus RNA1
Virus:gi|62398870|ref|NC_006965.1|	Strawberry latent ringspot virus RNA2
Virus:gi|20522103|ref|NC_003794.1|	Strawberry mild yellow edge virus
Virus:gi|19549041|ref|NC_003445.1|	Strawberry mottle virus RNA1 gene for polyprotein
Virus:gi|19549043|ref|NC_003446.1|	Strawberry mottle virus RNA2 gene for polyprotein
Virus:gi|119943073|ref|NC_008706.1|	Strawberry necrotic shock virus RNA 3
Virus:gi|119943076|ref|NC_008707.1|	Strawberry necrotic shock virus RNA 2
Virus:gi|154800412|ref|NC_008708.2|	Strawberry necrotic shock virus RNA 1
Virus:gi|267857692|ref|NC_005895.2|	Strawberry pallidosis-associated virus RNA 1
Virus:gi|259493848|ref|NC_005896.2|	Strawberry pallidosis-associated virus RNA 2
Virus:gi|725832255|ref|NC_025435.1|	Strawberry polerovirus 1 isolate AB5301
Virus:gi|9628900|ref|NC_001725.1|	Strawberry vein banding virus
Virus:gi|115350051|ref|NC_008365.1|	Streptocarpus flower break virus
Virus:gi|588295077|ref|NC_023503.1|	Streptococcus phage 20617 complete prophage genome
Virus:gi|238801880|ref|NC_012753.1|	Streptococcus phage 5093
Virus:gi|966201370|ref|NC_028697.1|	Streptococcus phage A25
Virus:gi|971767272|ref|NC_029030.1|	Streptococcus phage APCM01
Virus:gi|658307475|ref|NC_024361.1|	Streptococcus phage DCC1738
Virus:gi|327198314|ref|NC_015274.1|	Streptococcus phage Dp-1
Virus:gi|39653674|ref|NC_005294.1|	Streptococcus prophage EJ-1
Virus:gi|658307760|ref|NC_024370.1|	Streptococcus phage IC1
Virus:gi|658307233|ref|NC_024357.1|	Streptococcus phage K13
Virus:gi|971763169|ref|NC_028984.1|	Streptococcus phage M102AD
Virus:gi|242345571|ref|NC_012884.1|	Streptococcus phage M102
Virus:gi|26553442|ref|NC_003050.2|	Streptococcus pneumoniae bacteriophage MM1 complete genome
Virus:gi|157311135|ref|NC_009819.1|	Streptococcus phage P9
Virus:gi|966198621|ref|NC_028666.1|	Streptococcus phage Str-PAP-1
Virus:gi|238821317|ref|NC_012756.1|	Streptococcus phage PH10
Virus:gi|190151415|ref|NC_010945.1|	Streptococcus phage PH15
Virus:gi|126011062|ref|NC_009018.1|	Streptococcus phage phi3396
Virus:gi|1102618520|ref|NC_031920.1|	Streptococcus phage phiARI0004
Virus:gi|1102618028|ref|NC_031910.1|	Streptococcus phage phiARI0031
Virus:gi|1102616920|ref|NC_031901.1|	Streptococcus phage phiARI0131-1
Virus:gi|1102620714|ref|NC_031941.1|	Streptococcus phage phiARI0131-2
Virus:gi|1102618212|ref|NC_031913.1|	Streptococcus phage phiARI0460-1
Virus:gi|1102620752|ref|NC_031942.1|	Streptococcus phage phiARI0462
Virus:gi|1102619547|ref|NC_031929.1|	Streptococcus phage phiARI0468-1
Virus:gi|1102618799|ref|NC_031923.1|	Streptococcus phage phiARI0468-2
Virus:gi|1102618345|ref|NC_031915.1|	Streptococcus phage phiARI0468-4
Virus:gi|1102617758|ref|NC_031907.1|	Streptococcus phage phiARI0746
Virus:gi|1068513146|ref|NC_030946.1|	Streptococcus phage phiARI0923
Virus:gi|557745636|ref|NC_022791.1|	Streptococcus phage phiBHN167 complete genome
Virus:gi|414090203|ref|NC_019418.1|	Streptococcus phage phiNJ2
Virus:gi|32469420|ref|NC_004996.1|	Streptococcus phage SM1
Virus:gi|393707861|ref|NC_008721.2|	Streptococcus phage SMP
Virus:gi|849256041|ref|NC_027396.1|	Streptococcus phage SpSL1
Virus:gi|966201481|ref|NC_028700.1|	Streptococcus phage T12
Virus:gi|557428123|ref|NC_022776.1|	Streptococcus phage TP-778L complete genome
Virus:gi|444475874|ref|NC_020197.1|	Streptococcus phage TP-J34 complete genome
Virus:gi|399498678|ref|NC_018285.1|	Streptococcus phage YMC-2011
Virus:gi|66391759|ref|NC_007019.1|	Streptococcus phage 2972
Virus:gi|9634626|ref|NC_002185.1|	Streptococcus phage 7201
Virus:gi|168229273|ref|NC_010353.1|	Streptococcus phage 858
Virus:gi|1070062912|ref|NC_031069.1|	Streptococcus virus 9871
Virus:gi|1070063137|ref|NC_031094.1|	Streptococcus virus 9872
Virus:gi|1070062651|ref|NC_031023.1|	Streptococcus virus 9874
Virus:gi|273809728|ref|NC_013598.1|	Streptococcus phage ALQ13.2
Virus:gi|31072008|ref|NC_004814.1|	Streptococcus phage C1
Virus:gi|9629524|ref|NC_001825.1|	Streptococcus phage Cp-1
Virus:gi|29165635|ref|NC_002072.2|	Streptococcus phage DT1
Virus:gi|23455848|ref|NC_004303.1|	Streptococcus phage O1205
Virus:gi|281416385|ref|NC_013645.1|	Streptococcus phage Abc2
Virus:gi|9634983|ref|NC_002214.1|	Streptococcus thermophilus bacteriophage Sfi11
Virus:gi|9632893|ref|NC_000871.1|	Streptococcus phage Sfi19
Virus:gi|9632937|ref|NC_000872.1|	Streptococcus phage Sfi21
Virus:gi|526246099|ref|NC_021868.1|	Streptococcus phage SP-QS1 complete genome
Virus:gi|985760206|ref|NC_029098.1|	Streptomyces phage Jay2Jay
Virus:gi|93007408|ref|NC_007967.1|	Streptomyces phage mu1/6
Virus:gi|1070103139|ref|NC_031078.1|	Streptomyces phage Nanodon
Virus:gi|971764964|ref|NC_029005.1|	Streptomyces phage phiSAJS1
Virus:gi|298103485|ref|NC_014229.1|	Streptomyces phage phiSASD1
Virus:gi|971745044|ref|NC_028807.1|	Streptomyces phage SF1
